price,bedrooms,bathrooms,livingArea,lotSize,yearBuilt,propertyTaxRate,taxAssessedValue,zestimate,rentZestimate,latitude,longitude,resoFacts/stories,resoFacts/hasGarage,resoFacts/hasHeating,resoFacts/hasCooling,resoFacts/hasFireplace,resoFacts/isNewConstruction,homeType
321000,3.0,1.0,1093.0,8276.0,1959.0,1.12,269910.0,360701.0,1895.0,45.5102272,-122.476532,1.0,False,True,True,,False,SINGLE_FAMILY
385000,4.0,2.0,1608.0,7405.0,1973.0,1.12,293590.0,406005.0,1895.0,45.51529312,-122.4491882,1.0,False,True,,,False,SINGLE_FAMILY
316000,3.0,1.0,994.0,6969.0,1966.0,1.12,257380.0,353815.0,1675.0,45.51514053,-122.4451752,1.0,False,True,,True,False,SINGLE_FAMILY
305000,2.0,2.0,1412.0,6969.0,1982.0,1.12,327820.0,342722.0,1929.0,45.50989914,-122.4725647,2.0,False,True,True,True,False,SINGLE_FAMILY
303000,3.0,3.0,1509.0,2613.0,2007.0,1.12,283210.0,332892.0,1895.0,45.53421021,-122.4816666,2.0,False,True,True,True,False,CONDO
285000,2.0,2.0,990.0,,1981.0,1.12,,,,45.53542709,-122.4916306,2.0,False,True,True,True,False,TOWNHOUSE
214000,2.0,2.0,742.0,,1999.0,1.12,147770.0,214668.0,1495.0,45.52191925,-122.485672,2.0,True,True,True,,False,TOWNHOUSE
200000,2.0,2.0,1068.0,,1989.0,1.12,,,,45.55842209,-122.4669266,2.0,False,True,,,False,SINGLE_FAMILY
800000,3.0,3.0,2696.0,,2008.0,1.12,,,,45.55906677,-122.4730225,2.0,False,True,,True,False,SINGLE_FAMILY
365000,3.0,2.0,1585.0,5662.0,2001.0,1.12,324690.0,410369.0,2150.0,45.52550888,-122.4869843,1.0,False,True,True,True,False,SINGLE_FAMILY
195000,2.0,2.0,952.0,,1969.0,1.12,146150.0,219238.0,1250.0,45.51173019,-122.4142075,1.0,False,True,True,,False,CONDO
310000,3.0,1.0,858.0,7405.0,1972.0,1.12,276600.0,348532.0,1673.0,45.51673126,-122.447052,1.0,False,True,,,False,SINGLE_FAMILY
326000,3.0,2.0,1252.0,10890.0,1973.0,1.12,316330.0,406101.0,1900.0,45.52267838,-122.4107437,1.0,False,True,,,False,SINGLE_FAMILY
325000,3.0,2.0,1416.0,7405.0,1958.0,1.12,306620.0,363792.0,1795.0,45.51707458,-122.4785614,1.0,False,True,,True,False,SINGLE_FAMILY
373000,4.0,3.0,1641.0,3484.0,2014.0,1.12,346650.0,418985.0,2150.0,45.53168106,-122.4709854,2.0,False,True,True,True,False,SINGLE_FAMILY
515000,3.0,3.0,2016.0,13503.0,1976.0,1.12,438000.0,576471.0,2095.0,45.51209641,-122.4092789,2.0,False,True,True,True,False,SINGLE_FAMILY
319000,3.0,2.0,1803.0,7840.0,1963.0,1.12,302790.0,357076.0,1930.0,45.51125336,-122.4451904,1.0,False,True,,True,False,SINGLE_FAMILY
340000,3.0,1.5,1309.0,7030.0,1964.0,1.12,287190.0,380478.0,1895.0,45.51168442,-122.4461517,,False,True,False,True,,SINGLE_FAMILY
300000,3.0,1.0,864.0,8712.0,1962.0,1.12,264420.0,359780.0,1649.0,45.5111351,-122.4785767,1.0,False,True,,,False,SINGLE_FAMILY
325500,3.0,2.0,1276.0,8276.0,1962.0,1.12,310600.0,399154.0,1895.0,45.51595306,-122.4329758,1.0,False,True,,True,False,SINGLE_FAMILY
325000,3.0,2.0,1184.0,7840.0,1972.0,1.12,282440.0,363692.0,1895.0,45.51587296,-122.452034,1.0,False,True,True,True,False,SINGLE_FAMILY
372500,4.0,2.0,1168.0,9147.0,1965.0,1.12,283110.0,416388.0,1870.0,45.51956177,-122.4160233,1.0,False,True,True,True,False,SINGLE_FAMILY
325000,3.0,1.0,1228.0,6969.0,1973.0,1.12,276440.0,363092.0,1900.0,45.51582336,-122.4214325,1.0,False,True,True,,False,SINGLE_FAMILY
320000,3.0,2.0,1107.0,7405.0,1956.0,1.12,292160.0,357604.0,1831.0,45.51988602,-122.4377899,1.0,False,True,True,True,False,SINGLE_FAMILY
300000,3.0,2.0,1054.0,8500.0,1979.0,1.12,288120.0,376974.0,1895.0,45.50963974,-122.4238358,,False,True,False,True,,SINGLE_FAMILY
454000,4.0,3.0,1958.0,7840.0,1990.0,1.12,373120.0,507491.0,2295.0,45.51624298,-122.4288101,2.0,False,True,True,True,False,SINGLE_FAMILY
380000,3.0,3.0,1432.0,8712.0,1984.0,1.12,327040.0,423450.0,2100.0,45.51254654,-122.4382095,2.0,False,True,True,True,False,SINGLE_FAMILY
329000,3.0,1.0,1348.0,9147.0,1956.0,1.12,327670.0,366619.0,1849.0,45.51390839,-122.4830475,1.0,False,True,,True,False,SINGLE_FAMILY
502000,5.0,3.0,3121.0,7405.0,1987.0,1.12,491810.0,558886.0,1995.0,45.51793289,-122.4268341,2.0,False,True,True,True,False,SINGLE_FAMILY
345500,3.0,2.0,1220.0,6969.0,1963.0,1.12,314940.0,385888.0,1899.0,45.51779556,-122.4810181,1.0,False,True,True,True,False,SINGLE_FAMILY
232500,,3.5,2468.0,6000.0,2013.0,1.12,440400.0,532694.0,2250.0,45.52320862,-122.4376373,,False,True,True,True,,SINGLE_FAMILY
384000,4.0,3.0,1872.0,10018.0,1958.0,1.12,330530.0,426991.0,1950.0,45.52613449,-122.4826202,2.0,False,True,,True,False,SINGLE_FAMILY
244000,3.0,3.0,1392.0,,1980.0,1.12,250370.0,271151.0,1815.0,45.51569748,-122.4003296,2.0,False,True,True,True,False,CONDO
225000,3.0,2.0,1070.0,8140.0,1960.0,1.12,288660.0,249960.0,1895.0,45.5251503,-122.4596405,,False,True,False,True,,SINGLE_FAMILY
379900,3.0,2.0,1616.0,7840.0,1974.0,1.12,352940.0,422044.0,1950.0,45.51280594,-122.4488068,1.0,False,True,True,True,False,SINGLE_FAMILY
300000,3.0,2.0,1564.0,7405.0,1973.0,1.12,300410.0,333382.0,1895.0,45.51486588,-122.4492264,,False,True,False,True,,SINGLE_FAMILY
355000,3.0,2.0,1406.0,7405.0,1966.0,1.12,318000.0,394382.0,1920.0,45.52568436,-122.4899368,1.0,False,True,True,True,False,SINGLE_FAMILY
263000,3.0,2.0,1556.0,16988.0,1952.0,1.12,315830.0,292086.0,1850.0,45.5268364,-122.4868622,2.0,False,True,,,False,SINGLE_FAMILY
320000,3.0,1.0,1122.0,7405.0,1969.0,1.12,278740.0,354955.0,1775.0,45.50942993,-122.4222412,1.0,False,True,,,False,SINGLE_FAMILY
320000,3.0,1.0,1209.0,12196.0,1971.0,1.12,322190.0,354955.0,1895.0,45.51433182,-122.4333496,1.0,False,True,True,True,False,SINGLE_FAMILY
410000,3.0,3.0,1760.0,6969.0,1986.0,1.12,353980.0,454786.0,2200.0,45.51062012,-122.4482193,3.0,False,True,True,True,False,SINGLE_FAMILY
410500,3.0,2.0,1690.0,6534.0,2003.0,1.12,336630.0,455341.0,2150.0,45.50967789,-122.4514923,1.0,False,True,True,True,False,SINGLE_FAMILY
292700,3.0,3.0,1764.0,1306.0,2002.0,1.12,230260.0,324474.0,1895.0,45.51168823,-122.4429398,2.0,False,True,True,True,False,CONDO
470000,3.0,2.0,2124.0,12632.0,1986.0,1.12,443600.0,521021.0,2150.0,45.54049683,-122.4935989,1.0,False,True,,True,False,SINGLE_FAMILY
370000,3.0,2.0,1374.0,6969.0,1967.0,1.12,324110.0,410165.0,1950.0,45.52553558,-122.4894333,1.0,False,True,,True,False,SINGLE_FAMILY
200000,2.0,2.0,1120.0,,1969.0,1.12,180750.0,221711.0,1595.0,45.5094986,-122.4140167,2.0,False,True,True,,False,CONDO
385000,4.0,2.0,1829.0,8300.0,1964.0,1.12,290160.0,426663.0,1793.0,45.51655197,-122.4353409,,False,True,False,True,,SINGLE_FAMILY
248000,3.0,3.0,1066.0,1306.0,1998.0,1.12,217090.0,274565.0,1695.0,45.52136993,-122.4887314,2.0,False,True,,,False,CONDO
350000,3.0,1.0,1246.0,7840.0,1962.0,1.12,300870.0,387491.0,1895.0,45.5245285,-122.4822235,1.0,False,True,True,True,False,SINGLE_FAMILY
422000,4.0,3.0,1988.0,8712.0,1967.0,1.12,355220.0,467667.0,1895.0,45.52859879,-122.4900513,2.0,False,True,True,True,False,SINGLE_FAMILY
365000,3.0,2.0,1916.0,8712.0,1967.0,1.12,336810.0,403965.0,1900.0,45.51296997,-122.4477234,1.0,False,True,True,True,False,SINGLE_FAMILY
260000,3.0,2.0,1195.0,3049.0,1984.0,1.12,225070.0,287473.0,1695.0,45.52243805,-122.4789581,2.0,False,True,True,,False,CONDO
385000,4.0,2.0,1688.0,,1972.0,1.12,332510.0,425263.0,1895.0,45.51459122,-122.4519501,1.0,False,True,True,True,False,SINGLE_FAMILY
378000,3.0,3.0,1770.0,5662.0,2000.0,1.12,302310.0,417942.0,2150.0,45.5203743,-122.4894104,2.0,False,True,True,True,False,SINGLE_FAMILY
425000,4.0,2.0,2100.0,,1983.0,1.12,307320.0,469446.0,2190.0,45.51315689,-122.4377289,2.0,False,True,True,True,False,SINGLE_FAMILY
259000,3.0,3.0,1480.0,,1980.0,1.12,256950.0,285891.0,1839.0,45.51596069,-122.3988266,2.0,False,True,True,True,False,CONDO
210000,3.0,2.0,1185.0,,1969.0,1.12,179540.0,231721.0,1595.0,45.51164246,-122.4138184,2.0,False,True,True,,False,CONDO
275000,2.0,1.0,684.0,7405.0,1950.0,1.12,225160.0,303337.0,1360.0,45.52129364,-122.4400101,1.0,False,True,,,False,SINGLE_FAMILY
390000,4.0,3.0,1989.0,7405.0,1971.0,1.12,367510.0,429427.0,2250.0,45.53262711,-122.4843597,3.0,False,True,,True,False,SINGLE_FAMILY
342000,3.0,2.0,1196.0,5227.0,1996.0,1.12,250260.0,376442.0,1895.0,45.52082062,-122.4863739,1.0,False,True,,True,False,SINGLE_FAMILY
375000,3.0,2.0,1537.0,8800.0,1985.0,1.12,339520.0,412619.0,2045.0,45.51881027,-122.425766,,False,True,True,True,,SINGLE_FAMILY
291500,2.0,3.0,1472.0,2178.0,2006.0,1.12,262170.0,320176.0,1895.0,45.51001358,-122.4429169,2.0,False,True,True,True,False,CONDO
388000,4.0,2.0,1888.0,8428.0,1972.0,1.12,319030.0,,1595.0,45.52713013,-122.4723053,,False,True,False,True,,APARTMENT
350000,3.0,2.0,1392.0,10890.0,1968.0,1.12,319350.0,384294.0,1800.0,45.5140419,-122.4468765,1.0,False,True,True,True,False,SINGLE_FAMILY
260000,2.0,2.0,982.0,23086.0,1955.0,1.12,417890.0,387844.0,1595.0,45.52702713,-122.4870529,1.0,False,True,True,,False,SINGLE_FAMILY
400000,3.0,3.0,1740.0,7840.0,1973.0,1.12,336570.0,439038.0,2100.0,45.52866745,-122.4625244,3.0,False,True,True,True,False,SINGLE_FAMILY
330000,3.0,2.0,1212.0,7405.0,1968.0,1.12,307650.0,362207.0,1900.0,45.51436234,-122.4308167,1.0,False,True,True,True,False,SINGLE_FAMILY
349900,3.0,3.0,2090.0,6969.0,1958.0,1.12,348360.0,384049.0,2150.0,45.51663589,-122.4791412,2.0,False,True,True,True,False,SINGLE_FAMILY
445000,3.0,2.0,1994.0,6969.0,1995.0,1.12,406430.0,488430.0,2150.0,45.53587341,-122.490387,1.0,False,True,True,True,False,SINGLE_FAMILY
399000,3.0,2.0,2933.0,11761.0,1976.0,1.12,553320.0,438561.0,1795.0,45.5254631,-122.4820633,3.0,False,True,,True,False,SINGLE_FAMILY
340000,3.0,2.0,1100.0,5227.0,2003.0,1.12,266920.0,373479.0,1895.0,45.51290894,-122.4363937,1.0,False,True,True,,False,SINGLE_FAMILY
175000,4.0,2.5,2678.0,5295.0,2002.0,1.12,378330.0,490490.0,2200.0,45.52948761,-122.4930878,,False,True,False,True,,SINGLE_FAMILY
465000,5.0,4.0,2138.0,8276.0,1969.0,1.12,401680.0,511265.0,2250.0,45.52949524,-122.4909134,2.0,False,True,True,True,False,SINGLE_FAMILY
395777,3.0,3.0,2023.0,8712.0,1975.0,1.12,379110.0,434343.0,2000.0,45.51355362,-122.44561,2.0,False,True,True,True,False,SINGLE_FAMILY
349900,3.0,2.0,1048.0,7405.0,1972.0,1.12,300610.0,383995.0,1900.0,45.51357269,-122.4227219,1.0,False,True,True,True,False,SINGLE_FAMILY
406000,3.0,2.0,1558.0,10890.0,1972.0,1.12,368180.0,445424.0,2000.0,45.51234436,-122.4117126,1.0,False,True,True,True,False,SINGLE_FAMILY
350000,4.0,2.0,1200.0,10454.0,1962.0,1.12,259800.0,384105.0,1850.0,45.51194,-122.4786072,1.0,False,True,True,False,False,SINGLE_FAMILY
260000,3.0,3.0,1224.0,1742.0,1999.0,1.12,199810.0,285158.0,1700.0,45.51629639,-122.4643021,2.0,False,True,,True,False,CONDO
304000,3.0,2.0,1571.0,3920.0,1975.0,1.12,252520.0,339996.0,1895.0,45.52235031,-122.4519653,1.0,False,True,True,True,False,SINGLE_FAMILY
294000,3.0,3.0,1783.0,1306.0,2000.0,1.12,212750.0,321837.0,1895.0,45.51171875,-122.4423676,2.0,False,True,True,True,False,CONDO
320000,3.0,1.0,922.0,9147.0,1957.0,1.12,274410.0,350188.0,1750.0,45.52974701,-122.4650726,1.0,False,True,True,True,False,SINGLE_FAMILY
255000,2.0,3.0,1224.0,1306.0,2000.0,1.12,207800.0,279144.0,1700.0,45.51647949,-122.4643021,2.0,False,True,,True,False,CONDO
240000,5.0,2.5,2114.0,7004.0,1970.0,1.12,347120.0,262557.0,2200.0,45.52972794,-122.4842606,,False,True,False,True,,SINGLE_FAMILY
380000,3.0,3.0,1629.0,2178.0,2015.0,1.12,316820.0,415584.0,1895.0,45.53087234,-122.471344,2.0,False,True,True,True,False,SINGLE_FAMILY
429500,3.0,2.0,1771.0,7405.0,1991.0,1.12,378370.0,469720.0,2250.0,45.51686859,-122.4251938,1.0,False,True,True,True,False,SINGLE_FAMILY
255000,3.0,2.0,1184.0,6969.0,1973.0,1.12,284030.0,345256.0,1900.0,45.51039124,-122.4175339,1.0,False,True,,,False,SINGLE_FAMILY
392000,3.0,2.0,1518.0,9583.0,1973.0,1.12,348140.0,428708.0,1950.0,45.51283646,-122.411171,1.0,False,True,True,True,False,SINGLE_FAMILY
390000,,,,5087.0,,1.12,130500.0,,,45.52817917,-122.4561691,,False,False,False,,,SINGLE_FAMILY
451000,3.0,2.0,1879.0,7840.0,1992.0,1.12,374010.0,485901.0,2300.0,45.51112366,-122.4494019,1.0,False,True,True,True,False,SINGLE_FAMILY
400000,4.0,2.0,1767.0,8428.0,1972.0,1.12,303290.0,,1599.0,45.52760315,-122.4717178,,False,True,False,,,APARTMENT
359900,3.0,2.0,1570.0,8276.0,1965.0,1.12,301150.0,392730.0,1895.0,45.52495193,-122.4804764,1.0,False,True,True,True,False,SINGLE_FAMILY
152000,1.0,1.0,680.0,,1969.0,1.12,121810.0,165918.0,1264.0,45.51290131,-122.4137192,1.0,False,True,,False,False,CONDO
281000,2.0,1.0,750.0,4356.0,1943.0,1.12,231160.0,306632.0,1450.0,45.5242424,-122.4759369,1.0,False,True,True,False,False,SINGLE_FAMILY
337000,3.0,1.0,1295.0,15000.0,1962.0,1.12,334550.0,367391.0,1825.0,45.52074814,-122.4408493,,False,True,False,True,,SINGLE_FAMILY
366000,3.0,2.0,1301.0,6098.0,1994.0,1.12,297090.0,399386.0,1895.0,45.52028656,-122.4644394,1.0,False,True,True,True,False,SINGLE_FAMILY
267000,3.0,1.0,1040.0,3484.0,1949.0,1.12,216220.0,219810.0,1695.0,45.52186203,-122.4870224,1.0,False,True,,,False,SINGLE_FAMILY
253800,,1.0,1453.0,9100.0,1956.0,1.12,311570.0,276688.0,1795.0,45.53200912,-122.4929123,,False,True,False,,,SINGLE_FAMILY
245000,2.0,1.0,914.0,20908.0,1952.0,1.12,275550.0,360107.0,1595.0,45.52695847,-122.4873581,,False,True,False,,,SINGLE_FAMILY
305000,3.0,4.0,1564.0,1742.0,2006.0,1.12,271040.0,332189.0,1895.0,45.50979614,-122.4432449,3.0,False,True,True,True,False,CONDO
270000,,1.0,960.0,8030.0,1966.0,1.12,284200.0,372407.0,1599.0,45.52129745,-122.4596481,,False,True,False,,,SINGLE_FAMILY
410000,4.0,4.0,2152.0,8455.0,1997.0,1.12,384680.0,,1550.0,45.51929474,-122.4208755,,False,True,False,,,APARTMENT
387000,3.0,2.0,1765.0,8276.0,1975.0,1.12,336470.0,421366.0,2150.0,45.51796341,-122.4185944,1.0,False,True,True,True,False,SINGLE_FAMILY
352000,3.0,2.0,1480.0,6969.0,1970.0,1.12,321360.0,383258.0,1900.0,45.5125351,-122.423851,1.0,False,True,,True,False,SINGLE_FAMILY
370000,4.0,2.0,1222.0,6969.0,1958.0,1.12,279700.0,402856.0,1895.0,45.52113724,-122.4914932,1.0,False,True,,True,False,SINGLE_FAMILY
393750,,,,5907.0,,1.12,137750.0,,,45.52819443,-122.4561844,,False,False,False,,,SINGLE_FAMILY
360000,3.0,2.0,1240.0,7405.0,1968.0,1.12,280610.0,391596.0,1895.0,45.51495743,-122.4312057,1.0,False,True,,,False,SINGLE_FAMILY
370000,3.0,2.0,1570.0,7840.0,1968.0,1.12,341550.0,402473.0,1895.0,45.51780319,-122.4428864,1.0,False,True,True,True,False,SINGLE_FAMILY
259000,2.0,2.0,990.0,,1981.0,1.12,176460.0,281374.0,1595.0,45.53523636,-122.4909668,2.0,True,True,True,True,False,CONDO
215000,2.0,3.0,1240.0,,1980.0,1.12,227290.0,233795.0,1700.0,45.51571274,-122.3988571,2.0,True,True,True,True,False,CONDO
435000,4.0,3.0,2286.0,8712.0,1976.0,1.12,387840.0,473028.0,2200.0,45.52373886,-122.4887314,2.0,False,True,True,True,False,SINGLE_FAMILY
422000,4.0,3.0,2206.0,5227.0,2002.0,1.12,371180.0,458456.0,2300.0,45.5298996,-122.4927063,2.0,False,True,True,True,False,SINGLE_FAMILY
390000,5.0,2.0,1920.0,7405.0,1959.0,1.12,313940.0,423691.0,1950.0,45.50971222,-122.4791718,2.0,False,True,True,True,False,SINGLE_FAMILY
525000,8.0,4.0,3028.0,8712.0,1974.0,1.12,,570354.0,,45.52845001,-122.4938583,2.0,False,True,True,True,False,SINGLE_FAMILY
329000,3.0,1.0,1227.0,9300.0,1957.0,1.12,276680.0,357071.0,1895.0,45.52985764,-122.4696579,,False,True,False,True,,SINGLE_FAMILY
335000,3.0,1.0,960.0,6969.0,1965.0,1.12,278810.0,363332.0,1775.0,45.51413345,-122.4322205,1.0,False,True,True,True,False,SINGLE_FAMILY
381000,4.0,2.0,1944.0,8004.0,1986.0,1.12,317590.0,,1595.0,45.51779938,-122.4402924,,False,True,False,,,APARTMENT
218100,2.0,2.0,1028.0,1306.0,2002.0,1.12,190170.0,236709.0,1600.0,45.52100372,-122.4703445,2.0,False,True,True,,False,CONDO
300000,,2.0,1214.0,8024.0,1956.0,1.12,352530.0,,,45.51888275,-122.4779892,,False,True,False,,,SINGLE_FAMILY
167000,2.0,2.0,952.0,,1969.0,1.12,161810.0,180560.0,1375.0,45.51039886,-122.4141769,1.0,False,True,,,False,CONDO
385000,3.0,2.0,1420.0,8276.0,1968.0,1.12,304240.0,416262.0,1795.0,45.52140808,-122.4592133,3.0,False,True,True,True,False,SINGLE_FAMILY
327000,3.0,1.0,920.0,6969.0,1973.0,1.12,297620.0,353552.0,1895.0,45.52241516,-122.4122925,1.0,False,True,True,,False,SINGLE_FAMILY
318000,3.0,1.0,1118.0,8276.0,1966.0,1.12,259420.0,343464.0,1799.0,45.51541519,-122.4377594,1.0,False,True,True,False,False,SINGLE_FAMILY
415000,5.0,3.0,2470.0,4791.0,2008.0,1.12,395170.0,448232.0,2445.0,45.52252579,-122.4373398,2.0,False,True,,True,False,SINGLE_FAMILY
395000,4.0,2.0,2008.0,7405.0,1963.0,1.12,331460.0,426040.0,1929.0,45.53015137,-122.4665527,2.0,False,True,True,True,False,SINGLE_FAMILY
498000,3.0,3.0,2165.0,9147.0,1989.0,1.12,423810.0,537506.0,2140.0,45.53735733,-122.4911423,2.0,False,True,True,True,False,SINGLE_FAMILY
490000,4.0,3.0,2330.0,10454.0,1981.0,1.12,410950.0,528872.0,2100.0,45.53807831,-122.4947357,2.0,False,True,True,True,False,SINGLE_FAMILY
360000,3.0,2.0,1222.0,6969.0,1958.0,1.12,290590.0,388424.0,1895.0,45.52155685,-122.4911804,,False,True,True,True,,SINGLE_FAMILY
540000,4.0,4.0,2605.0,9147.0,1979.0,1.12,552110.0,,1524.0,45.53506088,-122.4895248,,False,True,False,True,,APARTMENT
450000,4.0,2.0,2196.0,7405.0,1971.0,1.12,360950.0,485530.0,2200.0,45.51692963,-122.4508209,2.0,False,True,True,True,False,SINGLE_FAMILY
40000,4.0,1.0,1300.0,10454.0,1958.0,1.12,288430.0,387026.0,1895.0,45.51463699,-122.4792862,,False,True,False,,,SINGLE_FAMILY
175000,3.0,1.0,1560.0,9500.0,1963.0,1.12,265470.0,387653.0,1895.0,45.53193283,-122.4666061,,False,True,True,True,,SINGLE_FAMILY
474000,4.0,3.0,1852.0,4791.0,2007.0,1.12,352770.0,511248.0,2250.0,45.5334816,-122.4822769,,False,True,True,True,,SINGLE_FAMILY
375000,3.0,2.0,1440.0,7405.0,1975.0,1.12,318500.0,404469.0,1900.0,45.51290894,-122.4227295,1.0,False,True,True,True,False,SINGLE_FAMILY
375000,3.0,2.0,1560.0,7840.0,1976.0,1.12,306060.0,404469.0,1900.0,45.52352524,-122.4876862,1.0,False,True,True,True,False,SINGLE_FAMILY
289000,3.0,2.0,1304.0,10454.0,1967.0,1.12,305940.0,406200.0,1895.0,45.51322556,-122.4273224,1.0,False,True,True,,False,SINGLE_FAMILY
431000,4.0,3.0,2025.0,8712.0,1981.0,1.12,362640.0,464387.0,2250.0,45.53114319,-122.460762,3.0,False,True,True,True,False,SINGLE_FAMILY
345000,3.0,1.0,1534.0,7405.0,1971.0,1.12,304390.0,371725.0,1825.0,45.52370071,-122.472908,1.0,False,True,True,,False,SINGLE_FAMILY
409000,3.0,2.0,1906.0,7405.0,1975.0,1.12,351300.0,440530.0,2175.0,45.5175705,-122.4186783,1.0,False,True,True,True,False,SINGLE_FAMILY
470000,4.0,3.0,2339.0,6098.0,2003.0,1.12,373520.0,506058.0,2445.0,45.51099396,-122.4520798,2.0,False,True,True,True,False,SINGLE_FAMILY
377500,4.0,3.0,1713.0,3049.0,2007.0,1.12,300030.0,406461.0,2000.0,45.5213356,-122.4666901,2.0,False,True,True,True,False,SINGLE_FAMILY
325000,3.0,2.0,1008.0,6969.0,1974.0,1.12,275440.0,350903.0,1875.0,45.51760483,-122.4833298,1.0,False,True,True,True,False,SINGLE_FAMILY
430000,3.0,3.0,2051.0,5227.0,2003.0,1.12,355270.0,462188.0,2295.0,45.5096283,-122.4519577,2.0,False,True,True,True,False,SINGLE_FAMILY
346000,3.0,1.0,924.0,9147.0,1967.0,1.12,285590.0,371900.0,1750.0,45.50984955,-122.4222336,1.0,False,True,,True,False,SINGLE_FAMILY
330000,3.0,1.0,1194.0,8276.0,1973.0,1.12,294240.0,354703.0,1795.0,45.51496506,-122.4506378,1.0,False,True,True,True,False,SINGLE_FAMILY
375000,3.0,3.0,1462.0,6969.0,2001.0,1.12,313650.0,415378.0,1995.0,45.52178574,-122.4396667,2.0,False,True,,True,False,SINGLE_FAMILY
274000,3.0,3.0,1236.0,2178.0,2004.0,1.12,236000.0,294409.0,1765.0,45.52080536,-122.4855194,2.0,False,True,,True,False,CONDO
415000,4.0,2.0,1624.0,8712.0,1961.0,1.12,319340.0,445596.0,1895.0,45.52490234,-122.4818954,3.0,False,True,True,True,False,SINGLE_FAMILY
365000,3.0,2.0,1256.0,7405.0,1976.0,1.12,289070.0,392187.0,1929.0,45.52851486,-122.4594955,1.0,False,True,True,True,False,SINGLE_FAMILY
345000,4.0,2.0,1131.0,7405.0,1972.0,1.12,285880.0,370566.0,1925.0,45.51643372,-122.4465103,1.0,False,True,True,,False,SINGLE_FAMILY
360000,3.0,2.0,1306.0,7840.0,1984.0,1.12,286790.0,401063.0,1900.0,45.51272202,-122.4387054,1.0,False,True,True,False,False,SINGLE_FAMILY
345000,3.0,2.0,1104.0,7405.0,1981.0,1.12,303810.0,370304.0,1900.0,45.51584625,-122.402832,1.0,False,True,,True,False,SINGLE_FAMILY
415000,3.0,2.0,1527.0,9147.0,1992.0,1.12,336950.0,445596.0,1995.0,45.51415634,-122.4114685,1.0,False,True,True,True,False,SINGLE_FAMILY
315000,3.0,2.5,1776.0,7338.0,1976.0,1.12,292710.0,338104.0,1995.0,45.52705383,-122.4689407,,False,True,True,True,,SINGLE_FAMILY
410000,4.0,2.0,2008.0,10890.0,1971.0,1.12,316300.0,440072.0,1795.0,45.52269745,-122.4645386,1.0,False,True,True,True,False,SINGLE_FAMILY
330000,2.0,1.0,910.0,11325.0,1954.0,1.12,271090.0,352620.0,1595.0,45.51335907,-122.4807434,1.0,False,True,,,False,SINGLE_FAMILY
290000,3.0,1.0,990.0,9147.0,1956.0,1.12,281630.0,377163.0,1800.0,45.52812195,-122.464119,1.0,False,True,,,False,SINGLE_FAMILY
399000,3.0,2.0,1684.0,8276.0,1971.0,1.12,338810.0,428265.0,2175.0,45.51372147,-122.4419861,1.0,False,True,True,True,False,SINGLE_FAMILY
356000,3.0,2.0,1297.0,7405.0,1968.0,1.12,290650.0,380266.0,1895.0,45.53113556,-122.4787445,1.0,False,True,True,True,False,SINGLE_FAMILY
335000,3.0,1.0,1254.0,6969.0,1964.0,1.12,232170.0,357835.0,1895.0,45.51535416,-122.4729843,1.0,False,True,,,False,SINGLE_FAMILY
202000,2.0,2.0,1120.0,,1969.0,1.12,172110.0,215692.0,1595.0,45.51116943,-122.4142075,2.0,False,True,,,False,CONDO
365000,3.0,2.0,1504.0,6969.0,1967.0,1.12,305550.0,389740.0,1895.0,45.51798248,-122.4415512,1.0,False,True,True,,False,SINGLE_FAMILY
400000,3.0,2.0,1838.0,7840.0,1952.0,1.12,267440.0,427112.0,1800.0,45.5309906,-122.4904327,2.0,False,True,True,,False,SINGLE_FAMILY
339000,3.0,2.0,2194.0,9147.0,1977.0,1.12,362350.0,457323.0,2150.0,45.5138092,-122.4182053,1.0,False,True,True,,False,SINGLE_FAMILY
345000,3.0,2.0,1084.0,7405.0,1955.0,1.12,285100.0,368385.0,1850.0,45.52291489,-122.4687119,1.0,False,True,True,False,False,SINGLE_FAMILY
168000,2.0,1.0,1104.0,,1973.0,1.12,,,,45.52661896,-122.4730301,1.0,False,True,True,True,False,CONDO
425000,3.0,2.0,1706.0,7840.0,1979.0,1.12,349520.0,453807.0,2175.0,45.51773071,-122.4251938,1.0,False,True,True,True,False,SINGLE_FAMILY
364900,4.0,1.0,1200.0,7405.0,1955.0,1.12,268390.0,388797.0,1750.0,45.52118301,-122.4352341,1.0,False,True,,True,False,SINGLE_FAMILY
321900,3.0,2.0,1168.0,4356.0,2007.0,1.12,248090.0,342858.0,1850.0,45.52074051,-122.4387817,1.0,False,True,True,True,False,CONDO
340000,4.0,3.0,2448.0,7935.0,1979.0,1.12,311410.0,,1550.0,45.52033234,-122.4884109,,False,True,False,,,APARTMENT
388000,3.0,3.0,1628.0,5227.0,2002.0,1.12,308730.0,413262.0,2000.0,45.51973343,-122.436348,2.0,False,True,True,,False,SINGLE_FAMILY
254950,3.0,3.0,1480.0,,1980.0,1.12,248560.0,271160.0,1850.0,45.51559448,-122.4005127,2.0,True,True,True,True,False,CONDO
356000,4.0,1.0,1436.0,7840.0,1953.0,1.12,262400.0,378771.0,1895.0,45.52084732,-122.4428711,2.0,False,True,,True,False,SINGLE_FAMILY
